Municipio;Ano;Mes;Dia do Mes;Dia da Semana;Turno;Hora;Tentado;Tipo Local;Idade vitima;Idade Autor
ALVORADA;2010;06;10;quinta-feira;Madrugada;00:10:00;Consumado;Residência;025;025
ALVORADA;2010;06;15;terca-feira;Madrugada;02:00:00;Consumado;Via Publica;014;021
ALVORADA;2010;06;16;quarta-feira;Manhã;10:00:00;Tentado;Residência;015;054
ALVORADA;2010;06;19;sabado;Noite;19:00:00;Consumado;Residência;015;052
ALVORADA;2010;06;24;quinta-feira;Tarde;17:10:00;Tentado;Residência;013;036
ALVORADA;2010;06;25;sexta-feira;Madrugada;03:00:00;Consumado;;076;000
ALVORADA;2010;07;04;domingo;Noite;22:30:00;Consumado;Outros;017;000
ALVORADA;2010;07;08;quinta-feira;Noite;23:55:00;Consumado;Residência;015;051
ALVORADA;2010;07;12;segunda-feira;Tarde;17:00:00;Consumado;Residência;022;050
ALVORADA;2010;07;15;quinta-feira;Tarde;13:00:00;Tentado;Residência;023;079
ALVORADA;2010;08;06;sexta-feira;Manhã;08:00:00;Consumado;Residência;016;000
ALVORADA;2010;08;10;terca-feira;Noite;23:30:00;Consumado;Via Publica;019;000
ALVORADA;2010;08;15;domingo;Noite;18:00:00;Consumado;Residência;013;031
ALVORADA;2010;08;20;sexta-feira;Tarde;14:00:00;Consumado;Residência;017;060
ALVORADA;2010;08;20;sexta-feira;Noite;19:00:00;Consumado;Residência;002;000
ALVORADA;2010;08;24;terca-feira;Madrugada;01:00:00;Consumado;Residência;009;035
ALVORADA;2010;09;01;quarta-feira;Noite;20:00:00;Consumado;Residência;003;000
ALVORADA;2010;09;03;sexta-feira;Noite;23:30:00;Consumado;Residência;014;018
ALVORADA;2010;09;06;segunda-feira;Manhã;08:00:00;Consumado;Via Publica;016;000
ALVORADA;2010;09;18;sabado;Tarde;15:50:00;Consumado;Residência;012;051
ALVORADA;2010;09;24;sexta-feira;Manhã;10:00:00;Consumado;Outros;011;000
ALVORADA;2010;09;27;segunda-feira;Manhã;09:00:00;Tentado;Residência;005;044
ALVORADA;2010;09;28;terca-feira;Madrugada;01:30:00;Tentado;Via Publica;020;000
ALVORADA;2010;09;28;terca-feira;Tarde;13:00:00;Consumado;Estab.Ensino;011;014
ALVORADA;2010;09;30;quinta-feira;Tarde;14:00:00;Consumado;Residência;014;026
ALVORADA;2010;10;01;sexta-feira;Manhã;08:00:00;Consumado;Residência;006;037
ALVORADA;2010;10;13;quarta-feira;Madrugada;01:00:00;Consumado;Residência;045;048
ALVORADA;2010;10;22;sexta-feira;Tarde;16:00:00;Consumado;Residência;014;020
ALVORADA;2010;10;22;sexta-feira;Tarde;16:00:00;Consumado;Residência;013;012
ALVORADA;2010;10;22;sexta-feira;Noite;20:00:00;Consumado;Residência;045;000
ALVORADA;2010;10;23;sabado;Noite;23:00:00;Consumado;Residência;011;000
ALVORADA;2010;11;07;domingo;Manhã;08:00:00;Tentado;Via Publica;016;000
ALVORADA;2010;11;09;terca-feira;Tarde;14:00:00;Consumado;Residência;012;036
ALVORADA;2010;11;25;quinta-feira;Noite;21:00:00;Consumado;Residência;011;043
ALVORADA;2010;12;05;domingo;Manhã;06:00:00;Consumado;Residência;016;038
ALVORADA;2010;12;10;sexta-feira;Noite;19:00:00;Tentado;Residência;011;066
ALVORADA;2010;12;21;terca-feira;Tarde;14:30:00;Tentado;Residência;018;000
ALVORADA;2010;12;27;segunda-feira;Madrugada;01:40:00;Tentado;Residência;013;046
ALVORADA;2011;01;02;domingo;Madrugada;00:01:00;Consumado;Residência;013;000
ALVORADA;2011;01;02;domingo;Madrugada;02:00:00;Tentado;Residência;027;000
ALVORADA;2011;01;16;domingo;Madrugada;02:30:00;Consumado;Residência;014;044
ALVORADA;2011;01;31;segunda-feira;Tarde;14:00:00;Consumado;Residência;036;026
ALVORADA;2011;02;07;segunda-feira;Noite;21:00:00;Consumado;Residência;009;055
ALVORADA;2011;02;10;quinta-feira;Madrugada;01:45:00;Tentado;Residência;011;026
ALVORADA;2011;02;10;quinta-feira;Noite;22:30:00;Consumado;Residência;009;013
ALVORADA;2011;02;13;domingo;Tarde;17:00:00;Consumado;Residência;012;000
ALVORADA;2011;02;17;quinta-feira;Noite;22:30:00;Consumado;Via Publica;017;000
ALVORADA;2011;02;18;sexta-feira;Tarde;16:00:00;Consumado;Residência;018;024
ALVORADA;2011;02;20;domingo;Tarde;17:30:00;Consumado;Residência;013;000
ALVORADA;2011;02;23;quarta-feira;Noite;18:30:00;Tentado;Via Publica;033;000
ALVORADA;2011;02;24;quinta-feira;Tarde;16:00:00;Consumado;Residência;010;000
ALVORADA;2011;02;28;segunda-feira;Noite;20:00:00;Consumado;Residência;016;044
ALVORADA;2011;03;01;terca-feira;Manhã;08:00:00;Consumado;Residência;008;055
ALVORADA;2011;03;02;quarta-feira;Noite;22:55:00;Consumado;Via Publica;025;000
ALVORADA;2011;03;10;quinta-feira;Manhã;07:00:00;Consumado;Via Publica;018;000
ALVORADA;2011;03;14;segunda-feira;Manhã;06:00:00;Consumado;Residência;023;046
ALVORADA;2011;03;15;terca-feira;Manhã;09:00:00;Consumado;Residência;014;034
ALVORADA;2011;03;27;domingo;Manhã;06:00:00;Tentado;Residência;016;056
ALVORADA;2011;04;02;sabado;Manhã;07:00:00;Consumado;Residência;022;028
ALVORADA;2011;04;04;segunda-feira;Tarde;12:00:00;Consumado;Residência;015;035
ALVORADA;2011;04;10;domingo;Manhã;07:30:00;Consumado;Residência;016;000
ALVORADA;2011;04;17;domingo;Manhã;07:00:00;Consumado;Via Publica;034;000
ALVORADA;2011;04;28;quinta-feira;Noite;19:00:00;Consumado;Via Publica;001;018
ALVORADA;2011;04;28;quinta-feira;Noite;21:00:00;Tentado;Residência;004;039
ALVORADA;2011;05;02;segunda-feira;Noite;23:00:00;Consumado;Residência;018;026
ALVORADA;2011;05;06;sexta-feira;Noite;23:00:00;Consumado;Residência;016;000
ALVORADA;2011;05;08;domingo;Manhã;09:00:00;Consumado;Residência;004;000
ALVORADA;2011;05;09;segunda-feira;Noite;23:05:00;Tentado;Via Publica;020;000
ALVORADA;2011;05;11;quarta-feira;Manhã;08:00:00;Consumado;Residência;006;000
ALVORADA;2011;05;23;segunda-feira;Madrugada;01:00:00;Tentado;Residência;015;050
ALVORADA;2011;05;23;segunda-feira;Manhã;09:30:00;Consumado;Outros;018;000
ALVORADA;2011;06;06;segunda-feira;Noite;18:30:00;Tentado;Residência;014;039
ALVORADA;2011;06;09;quinta-feira;Noite;18:45:00;Consumado;Residência;017;038
ALVORADA;2011;06;27;segunda-feira;Tarde;14:30:00;Tentado;Estab.Comercial;025;000
ALVORADA;2011;07;20;quarta-feira;Manhã;10:30:00;Consumado;Residência;014;000
ALVORADA;2011;07;26;terca-feira;Manhã;10:00:00;Tentado;Residência;010;071
ALVORADA;2011;08;02;terca-feira;Manhã;07:40:00;Tentado;Via Publica;014;000
ALVORADA;2011;08;05;sexta-feira;Manhã;08:00:00;Consumado;Outros;010;047
ALVORADA;2011;08;12;sexta-feira;Madrugada;03:00:00;Tentado;Via Publica;046;000
ALVORADA;2011;08;17;quarta-feira;Manhã;09:00:00;Consumado;Residência;019;024
ALVORADA;2011;08;22;segunda-feira;Tarde;12:00:00;Consumado;Residência;037;015
ALVORADA;2011;08;24;quarta-feira;Manhã;08:00:00;Consumado;Residência;013;018
ALVORADA;2011;09;05;segunda-feira;Manhã;10:50:00;Consumado;Residência;013;000
ALVORADA;2011;09;11;domingo;Noite;20:00:00;Consumado;Via Publica;014;000
ALVORADA;2011;09;12;segunda-feira;Noite;21:40:00;Tentado;Via Publica;041;021
ALVORADA;2011;09;13;terca-feira;Noite;18:30:00;Consumado;Via Publica;013;000
ALVORADA;2011;09;15;quinta-feira;Tarde;13:00:00;Consumado;Residência;014;033
ALVORADA;2011;09;17;sabado;Tarde;15:00:00;Consumado;Residência;033;000
ALVORADA;2011;09;19;segunda-feira;Madrugada;05:30:00;Tentado;Residência;008;046
ALVORADA;2011;09;19;segunda-feira;Tarde;17:30:00;Consumado;Outros;011;017
ALVORADA;2011;09;28;quarta-feira;Manhã;08:20:00;Consumado;Estab.Comercial;035;036
ALVORADA;2011;10;06;quinta-feira;Noite;22:00:00;Consumado;Residência;004;043
ALVORADA;2011;10;16;domingo;Tarde;16:30:00;Consumado;Residência;006;000
ALVORADA;2011;10;22;sabado;Tarde;16:30:00;Consumado;Residência;008;041
ALVORADA;2011;10;24;segunda-feira;Manhã;07:30:00;Consumado;Via Publica;021;000
ALVORADA;2011;11;05;sabado;Tarde;13:00:00;Tentado;Residência;014;000
ALVORADA;2011;11;07;segunda-feira;Noite;22:10:00;Consumado;Outros;004;000
ALVORADA;2011;12;02;sexta-feira;Noite;18:00:00;Consumado;Residência;014;034
ALVORADA;2011;12;07;quarta-feira;Tarde;14:00:00;Consumado;Residência;014;000
ALVORADA;2011;12;12;segunda-feira;Madrugada;04:25:00;Consumado;Residência;013;000
ALVORADA;2011;12;18;domingo;Noite;22:00:00;Consumado;Residência;050;080
ALVORADA;2011;12;21;quarta-feira;Tarde;14:00:00;Consumado;Residência;014;047
ALVORADA;2011;12;23;sexta-feira;Noite;18:00:00;Tentado;Residência;012;027
ALVORADA;2011;12;24;sabado;Noite;21:45:00;Consumado;Via Publica;006;000
ALVORADA;2012;01;01;domingo;Manhã;09:00:00;Consumado;Residência;015;033
ALVORADA;2012;01;01;domingo;Noite;22:00:00;Consumado;Residência;016;058
ALVORADA;2012;01;10;terca-feira;Manhã;07:50:00;Tentado;Residência;012;026
ALVORADA;2012;01;22;domingo;Madrugada;01:00:00;Consumado;Residência;013;030
ALVORADA;2012;02;01;quarta-feira;Manhã;09:30:00;Consumado;Residência;010;015
ALVORADA;2012;02;08;quarta-feira;Tarde;14:30:00;Consumado;Outros;018;060
ALVORADA;2012;02;12;domingo;Noite;21:30:00;Consumado;Residência;009;000
ALVORADA;2012;02;15;quarta-feira;Tarde;13:20:00;Tentado;Residência;016;017
ALVORADA;2012;02;16;quinta-feira;Madrugada;00:30:00;Consumado;Residência;003;048
ALVORADA;2012;02;26;domingo;Tarde;14:00:00;Consumado;Residência;003;000
ALVORADA;2012;02;28;terca-feira;Noite;21:00:00;Tentado;Residência;009;000
ALVORADA;2012;03;05;segunda-feira;Noite;21:00:00;Consumado;Via Publica;013;000
ALVORADA;2012;03;07;quarta-feira;Noite;23:00:00;Consumado;Residência;037;030
ALVORADA;2012;03;22;quinta-feira;Tarde;16:00:00;Consumado;Outros;009;000
ALVORADA;2012;03;22;quinta-feira;Tarde;16:05:00;Consumado;Outros;010;000
ALVORADA;2012;03;24;sabado;Tarde;15:00:00;Consumado;Residência;005;000
ALVORADA;2012;04;11;quarta-feira;Noite;18:15:00;Consumado;Via Publica;035;000
AMARAL FERRADOR;2008;11;27;quinta-feira;Noite;18:30:00;Tentado;Residência;019;045
AMARAL FERRADOR;2009;01;03;sabado;Manhã;09:00:00;Tentado;Residência;012;047
AMARAL FERRADOR;2009;07;07;terca-feira;Manhã;08:00:00;Consumado;Estab.Ensino;012;023
AMARAL FERRADOR;2010;05;05;quarta-feira;Tarde;15:30:00;Consumado;Outros;014;000
AMARAL FERRADOR;2010;07;15;quinta-feira;Tarde;17:30:00;Consumado;Residência;013;022
AMARAL FERRADOR;2010;11;10;quarta-feira;Noite;18:00:00;Consumado;Outros;013;000
AMARAL FERRADOR;2012;01;06;sexta-feira;Noite;18:30:00;Tentado;Residência;022;024
AMETISTA DO SUL;2006;02;18;sabado;Manhã;08:00:00;Consumado;Via Publica;017;019
AMETISTA DO SUL;2006;08;23;quarta-feira;Manhã;08:00:00;Consumado;Residência;015;000
AMETISTA DO SUL;2007;10;08;segunda-feira;Noite;23:50:00;Consumado;Outros;016;020
AMETISTA DO SUL;2008;03;01;sabado;Noite;23:30:00;Consumado;Via Publica;019;000
AMETISTA DO SUL;2008;08;01;sexta-feira;Noite;23:00:00;Consumado;Outros;013;027
AMETISTA DO SUL;2008;08;04;segunda-feira;Tarde;12:15:00;Tentado;Via Publica;033;000
AMETISTA DO SUL;2009;01;28;quarta-feira;Tarde;15:00:00;Tentado;Outros;021;000
AMETISTA DO SUL;2009;02;10;terca-feira;Noite;23:00:00;Consumado;Residência;012;039
AMETISTA DO SUL;2010;01;23;sabado;Manhã;08:00:00;Consumado;Residência;010;000
AMETISTA DO SUL;2012;02;03;sexta-feira;Tarde;13:40:00;Tentado;Residência;043;043
ANTA GORDA;2007;05;27;domingo;Noite;19:00:00;Consumado;Residência;014;055
ANTA GORDA;2009;03;03;terca-feira;Manhã;10:30:00;Consumado;Estab.Ensino;014;035
ANTA GORDA;2009;12;24;quinta-feira;Noite;22:20:00;Consumado;Via Publica;017;000
ANTA GORDA;2010;08;29;domingo;Tarde;16:30:00;Consumado;Via Publica;017;018
ANTONIO PRADO;2006;11;28;terca-feira;Manhã;07:10:00;Consumado;Outros;015;000
ANTONIO PRADO;2007;06;27;quarta-feira;Noite;19:30:00;Consumado;Via Publica;035;000
ANTONIO PRADO;2009;09;21;segunda-feira;Tarde;12:20:00;Tentado;Residência;038;024
ANTONIO PRADO;2010;01;16;sabado;Noite;20:00:00;Consumado;Via Publica;016;039
ANTONIO PRADO;2010;02;01;segunda-feira;Noite;19:00:00;Tentado;Outros;073;018
ANTONIO PRADO;2010;03;23;terca-feira;Noite;18:50:00;Tentado;Via Publica;049;018
ANTONIO PRADO;2010;04;09;sexta-feira;Tarde;16:00:00;Consumado;Outros;023;045
ANTONIO PRADO;2010;05;20;quinta-feira;Tarde;15:00:00;Tentado;Via Publica;013;000
ANTONIO PRADO;2010;12;10;sexta-feira;Noite;19:20:00;Tentado;Via Publica;019;018
ANTONIO PRADO;2011;01;28;sexta-feira;Madrugada;00:40:00;Consumado;Residência;011;027
ANTONIO PRADO;2011;01;31;segunda-feira;Noite;21:00:00;Tentado;Via Publica;023;019
ANTONIO PRADO;2011;02;25;sexta-feira;Tarde;14:00:00;Tentado;Residência;025;019
ANTONIO PRADO;2011;07;16;sabado;Noite;18:40:00;Tentado;Residência;081;028
ANTONIO PRADO;2011;09;10;sabado;Noite;22:00:00;Consumado;Residência;016;049
ANTONIO PRADO;2011;10;23;domingo;Manhã;06:45:00;Consumado;Via Publica;018;021
ANTONIO PRADO;2011;12;26;segunda-feira;Manhã;10:30:00;Consumado;Via Publica;011;000
ANTONIO PRADO;2012;02;02;quinta-feira;Tarde;17:00:00;Consumado;Residência;017;024
ARAMBARE;2007;02;03;sabado;Madrugada;05:00:00;Consumado;Residência;023;027
ARAMBARE;2009;03;11;quarta-feira;Noite;19:00:00;Tentado;Residência;091;017
ARAMBARE;2010;11;10;quarta-feira;Manhã;11:00:00;Consumado;Residência;013;016
ARAMBARE;2011;10;28;sexta-feira;Tarde;16:00:00;Tentado;Residência;013;017
ARARICA;2006;08;13;domingo;Noite;23:00:00;Consumado;Residência;055;000
ARARICA;2007;01;25;quinta-feira;Madrugada;04:00:00;Consumado;Residência;019;023
ARARICA;2007;08;05;domingo;Noite;22:00:00;Consumado;Residência;012;037
ARARICA;2007;10;15;segunda-feira;Tarde;17:30:00;Tentado;Outros;003;016
ARARICA;2008;01;19;sabado;Noite;21:30:00;Consumado;Residência;015;052
ARARICA;2009;01;23;sexta-feira;Manhã;08:30:00;Tentado;Outros;013;022
ARARICA;2009;10;10;sabado;Noite;21:00:00;Consumado;Residência;017;034
ARARICA;2009;12;24;quinta-feira;Noite;23:00:00;Consumado;Residência;010;000
ARARICA;2010;02;15;segunda-feira;Manhã;10:00:00;Consumado;Residência;014;035
ARARICA;2010;07;02;sexta-feira;Tarde;17:00:00;Consumado;Residência;006;013
ARARICA;2010;09;05;domingo;Madrugada;01:00:00;Consumado;Via Publica;018;027
ARARICA;2010;10;11;segunda-feira;Tarde;16:00:00;Consumado;Outros;037;000
ARARICA;2011;08;15;segunda-feira;Tarde;14:00:00;Tentado;Residência;012;031
ARATIBA;2006;01;01;domingo;Manhã;08:00:00;Consumado;Outros;027;027
ARATIBA;2006;06;30;sexta-feira;Noite;22:30:00;Consumado;Outros;020;020
ARATIBA;2008;08;27;quarta-feira;Noite;22:30:00;Tentado;Via Publica;057;021
ARATIBA;2009;11;01;domingo;Manhã;08:00:00;Consumado;Residência;005;026
ARATIBA;2010;04;09;sexta-feira;Madrugada;00:01:00;Consumado;Residência;010;019
ARATIBA;2012;03;08;quinta-feira;Tarde;12:30:00;Tentado;Via Publica;016;028
ARROIO DO MEIO;2006;10;28;sabado;Tarde;17:00:00;Tentado;Via Publica;015;000
ARROIO DO MEIO;2007;07;03;terca-feira;Tarde;13:00:00;Tentado;Outros;028;000
ARROIO DO MEIO;2007;11;18;domingo;Tarde;15:00:00;Consumado;Residência;012;017
ARROIO DO MEIO;2009;02;28;sabado;Noite;20:00:00;Consumado;Residência;012;019
ARROIO DO MEIO;2009;09;19;sabado;Manhã;09:00:00;Consumado;Outros;007;000
ARROIO DO MEIO;2009;12;13;domingo;Manhã;11:00:00;Consumado;Outros;013;000
ARROIO DO MEIO;2010;06;06;domingo;Madrugada;00:30:00;Consumado;Outros;019;022
ARROIO DO MEIO;2011;01;01;sabado;Manhã;08:00:00;Consumado;Residência;009;048
ARROIO DO MEIO;2011;08;24;quarta-feira;Manhã;06:15:00;Tentado;Outros;016;041
ARROIO DO MEIO;2011;09;14;quarta-feira;Noite;18:00:00;Tentado;Residência;005;040
ARROIO DO MEIO;2011;10;21;sexta-feira;Tarde;17:20:00;Tentado;Outros;061;063
ARROIO DO MEIO;2011;12;21;quarta-feira;Tarde;14:00:00;Consumado;Residência;011;034
ARROIO DO SAL;2007;02;22;quinta-feira;Manhã;09:00:00;Consumado;Residência;012;038
ARROIO DO SAL;2007;12;01;sabado;Manhã;10:00:00;Consumado;Residência;015;027
ARROIO DO SAL;2008;01;11;sexta-feira;Noite;20:30:00;Tentado;;015;000
ARROIO DO SAL;2008;03;22;sabado;Noite;20:00:00;Consumado;Residência;014;000
ARROIO DO SAL;2009;03;04;quarta-feira;Tarde;12:00:00;Consumado;Estab.Comercial;031;000
ARROIO DO SAL;2009;09;06;domingo;Madrugada;02:30:00;Tentado;Residência;013;045
ARROIO DO SAL;2009;12;15;terca-feira;Tarde;14:30:00;Tentado;Residência;011;041
ARROIO DO SAL;2010;01;10;domingo;Noite;22:15:00;Tentado;;025;000
ARROIO DO SAL;2010;01;15;sexta-feira;Madrugada;03:00:00;Consumado;Residência;014;023
ARROIO DO SAL;2010;06;07;segunda-feira;Tarde;17:35:00;Tentado;Via Publica;008;048
ARROIO DO SAL;2010;06;12;sabado;Madrugada;00:01:00;Consumado;Residência;014;054
ARROIO DO SAL;2010;07;17;sabado;Noite;19:15:00;Tentado;Estab.Comercial;038;000
ARROIO DO SAL;2010;11;13;sabado;Tarde;17:00:00;Consumado;Residência;013;049
ARROIO DO SAL;2010;11;30;terca-feira;Tarde;12:00:00;Consumado;Outros;027;000
ARROIO DO SAL;2011;01;12;quarta-feira;Noite;19:00:00;Consumado;Via Publica;012;069
ARROIO DO SAL;2011;02;12;sabado;Noite;23:00:00;Consumado;Residência;018;031
ARROIO DO SAL;2011;11;13;domingo;Manhã;06:30:00;Consumado;Via Publica;027;000
ARROIO DO SAL;2012;03;09;sexta-feira;Manhã;08:00:00;Tentado;Residência;041;042
ARROIO DO TIGRE;2006;02;25;sabado;Tarde;16:30:00;Consumado;Residência;006;000
ARROIO DO TIGRE;2006;04;14;sexta-feira;Tarde;14:00:00;Consumado;Outros;014;024
ARROIO DO TIGRE;2007;04;12;quinta-feira;Madrugada;02:00:00;Consumado;Outros;018;029
ARROIO DO TIGRE;2007;12;25;terca-feira;Noite;22:10:00;Tentado;Via Publica;025;013
ARROIO DO TIGRE;2008;01;30;quarta-feira;Madrugada;02:00:00;Consumado;Residência;050;044
ARROIO DO TIGRE;2008;03;07;sexta-feira;Manhã;11:15:00;Consumado;Via Publica;015;000
ARROIO DO TIGRE;2008;03;29;sabado;Noite;22:30:00;Consumado;Via Publica;022;034
ARROIO DO TIGRE;2008;07;15;terca-feira;Madrugada;03:00:00;Tentado;Residência;023;022
ARROIO DO TIGRE;2009;07;24;sexta-feira;Tarde;15:00:00;Tentado;Via Publica;058;015
ARROIO DO TIGRE;2009;08;21;sexta-feira;Manhã;10:30:00;Tentado;Residência;033;049
ARROIO DO TIGRE;2009;08;30;domingo;Noite;18:00:00;Tentado;Via Publica;015;000
ARROIO DO TIGRE;2009;09;10;quinta-feira;Tarde;12:30:00;Tentado;Outros;011;050
ARROIO DO TIGRE;2010;02;14;domingo;Manhã;07:00:00;Tentado;Via Publica;030;000
ARROIO DO TIGRE;2010;09;04;sabado;Tarde;17:00:00;Tentado;Outros;013;028
ARROIO DO TIGRE;2010;12;09;quinta-feira;Madrugada;00:30:00;Tentado;Residência;008;028
ARROIO DO TIGRE;2010;12;29;quarta-feira;Tarde;16:00:00;Consumado;Residência;003;021
ARROIO DO TIGRE;2011;01;31;segunda-feira;Manhã;08:30:00;Tentado;Residência;010;039
ARROIO DO TIGRE;2011;03;12;sabado;Manhã;06:15:00;Tentado;Outros;014;000
ARROIO DO TIGRE;2011;10;09;domingo;Noite;21:20:00;Tentado;Residência;017;065
ARROIO DO TIGRE;2012;02;05;domingo;Noite;20:30:00;Tentado;Via Publica;018;000
ARROIO DOS RATOS;2006;02;23;quinta-feira;Tarde;14:00:00;Consumado;Residência;014;054
ARROIO DOS RATOS;2006;02;25;sabado;Manhã;10:00:00;Consumado;Residência;008;019
ARROIO DOS RATOS;2006;03;02;quinta-feira;Madrugada;01:00:00;Consumado;Via Publica;015;035
ARROIO DOS RATOS;2006;03;11;sabado;Madrugada;05:45:00;Tentado;Via Publica;016;024
ARROIO DOS RATOS;2006;07;13;quinta-feira;Manhã;10:00:00;Consumado;Residência;011;044
ARROIO DOS RATOS;2007;04;13;sexta-feira;Noite;20:00:00;Consumado;Residência;006;000
ARROIO DOS RATOS;2007;10;21;domingo;Madrugada;05:30:00;Consumado;Via Publica;048;031
ARROIO DOS RATOS;2008;03;29;sabado;Tarde;14:00:00;Tentado;Residência;012;036
ARROIO DOS RATOS;2008;04;05;sabado;Noite;23:10:00;Consumado;Outros;038;000
ARROIO DOS RATOS;2008;06;06;sexta-feira;Madrugada;05:00:00;Consumado;Outros;015;000
ARROIO DOS RATOS;2008;10;20;segunda-feira;Tarde;14:00:00;Tentado;Outros;006;000
ARROIO DOS RATOS;2008;11;26;quarta-feira;Tarde;16:00:00;Consumado;Residência;014;000
ARROIO DOS RATOS;2008;11;26;quarta-feira;Noite;22:00:00;Consumado;Residência;013;042
ARROIO DOS RATOS;2009;01;27;terca-feira;Manhã;10:00:00;Consumado;Residência;036;038
ARROIO DOS RATOS;2009;06;12;sexta-feira;Madrugada;00:15:00;Consumado;Residência;011;036
ARROIO DOS RATOS;2009;11;06;sexta-feira;Madrugada;01:00:00;Consumado;Residência;017;019
ARROIO DOS RATOS;2010;01;30;sabado;Madrugada;05:30:00;Consumado;Residência;048;036
ARROIO DOS RATOS;2010;02;12;sexta-feira;Noite;23:15:00;Tentado;Residência;006;037
ARROIO DOS RATOS;2010;02;19;sexta-feira;Noite;21:30:00;Consumado;Residência;016;000
ARROIO DOS RATOS;2010;03;15;segunda-feira;Noite;22:00:00;Consumado;Residência;012;042
ARROIO DOS RATOS;2010;07;24;sabado;Manhã;06:30:00;Consumado;Via Publica;035;025
ARROIO DOS RATOS;2010;12;29;quarta-feira;Tarde;16:00:00;Consumado;Residência;008;059
ARROIO DOS RATOS;2011;04;22;sexta-feira;Manhã;10:00:00;Consumado;Residência;033;031
ARROIO DOS RATOS;2011;04;27;quarta-feira;Tarde;16:00:00;Consumado;Residência;003;031
ARROIO DOS RATOS;2011;08;01;segunda-feira;Tarde;17:00:00;Consumado;Residência;016;056
ARROIO DOS RATOS;2012;02;25;sabado;Madrugada;02:00:00;Consumado;Estab.Diversão;013;000
ARROIO DOS RATOS;2012;02;25;sabado;Tarde;16:00:00;Tentado;Residência;040;038
ARROIO DOS RATOS;2012;03;15;quinta-feira;Madrugada;02:00:00;Consumado;Via Publica;027;032
ARROIO GRANDE;2007;04;28;sabado;Noite;21:30:00;Consumado;Residência;013;032
ARROIO GRANDE;2007;12;01;sabado;Manhã;06:00:00;Consumado;Residência;012;022
ARROIO GRANDE;2007;12;04;terca-feira;Manhã;09:00:00;Consumado;Outros;023;029
ARROIO GRANDE;2010;07;11;domingo;Manhã;07:00:00;Tentado;Via Publica;025;019
ARROIO GRANDE;2010;10;19;terca-feira;Manhã;10:00:00;Consumado;Residência;012;029
ARROIO GRANDE;2011;01;15;sabado;Madrugada;05:40:00;Consumado;Via Publica;049;000
ARROIO GRANDE;2011;03;05;sabado;Tarde;16:00:00;Consumado;Residência;009;069
ARROIO GRANDE;2012;01;17;terca-feira;Tarde;16:00:00;Consumado;Residência;008;000
ARROIO GRANDE;2012;02;26;domingo;Madrugada;01:00:00;Consumado;Residência;014;020
ARVOREZINHA;2006;10;25;quarta-feira;Tarde;12:30:00;Consumado;Outros;045;000
ARVOREZINHA;2007;05;23;quarta-feira;Tarde;16:30:00;Tentado;Residência;016;000
ARVOREZINHA;2007;05;25;sexta-feira;Noite;23:30:00;Consumado;Residência;006;039
