Municipio;Ano;Mes;Dia do Mes;Dia da Semana;Turno;Hora;Tentado;Tipo Local;Idade vitima;Idade Autor
PORTO ALEGRE RS                                                       ;2008;07       ;14;segunda-feira ;Manhã     ;09:00:00;Tentado  ;Residência        ;026;030
PORTO ALEGRE RS                                                       ;2008;07       ;14;segunda-feira ;Tarde     ;12:50:00;Tentado  ;                  ;036;051
PORTO ALEGRE RS                                                       ;2008;07       ;15;terça-feira   ;Madrugada ;00:01:00;Consumado;Residência        ;014;022
PORTO ALEGRE RS                                                       ;2008;07       ;18;sexta-feira   ;Manhã     ;06:00:00;Tentado  ;Residência        ;019;038
PORTO ALEGRE RS                                                       ;2008;07       ;28;segunda-feira ;Tarde     ;17:00:00;Consumado;Outros            ;016;042
PORTO ALEGRE RS                                                       ;2008;07       ;28;segunda-feira ;Noite     ;22:30:00;Consumado;Via Publica       ;028;000
PORTO ALEGRE RS                                                       ;2008;07       ;30;quarta-feira  ;Tarde     ;14:00:00;Consumado;Via Publica       ;029;025
PORTO ALEGRE RS                                                       ;2008;07       ;30;quarta-feira  ;Noite     ;19:10:00;Consumado;Via Publica       ;023;000
PORTO ALEGRE RS                                                       ;2008;07       ;31;quinta-feira  ;Noite     ;19:00:00;Consumado;Residência        ;016;038
PORTO ALEGRE RS                                                       ;2008;08       ;01;sexta-feira   ;Tarde     ;16:00:00;Consumado;Outros            ;013;000
PORTO ALEGRE RS                                                       ;2008;08       ;01;sexta-feira   ;Noite     ;20:00:00;Consumado;Outros            ;012;046
PORTO ALEGRE RS                                                       ;2008;08       ;02;sábado        ;Madrugada ;05:15:00;Consumado;Via Publica       ;020;000
PORTO ALEGRE RS                                                       ;2008;08       ;04;segunda-feira ;Tarde     ;16:30:00;Consumado;                  ;003;043
PORTO ALEGRE RS                                                       ;2008;08       ;07;quinta-feira  ;Madrugada ;02:00:00;Consumado;Residência        ;039;000
PORTO ALEGRE RS                                                       ;2008;08       ;13;quarta-feira  ;Noite     ;19:00:00;Consumado;Residência        ;012;040
PORTO ALEGRE RS                                                       ;2008;08       ;20;quarta-feira  ;Manhã     ;10:30:00;Consumado;Estab.Ensino      ;016;000
PORTO ALEGRE RS                                                       ;2008;08       ;20;quarta-feira  ;Noite     ;19:00:00;Consumado;Residência        ;012;000
PORTO ALEGRE RS                                                       ;2008;08       ;20;quarta-feira  ;Noite     ;21:00:00;Consumado;                  ;012;000
PORTO ALEGRE RS                                                       ;2008;08       ;22;sexta-feira   ;Noite     ;21:00:00;Consumado;Residência        ;004;026
PORTO ALEGRE RS                                                       ;2008;08       ;27;quarta-feira  ;Tarde     ;16:00:00;Consumado;Outros            ;016;047
PORTO ALEGRE RS                                                       ;2008;08       ;27;quarta-feira  ;Noite     ;19:30:00;Consumado;Outros            ;030;000
PORTO ALEGRE RS                                                       ;2008;08       ;27;quarta-feira  ;Noite     ;22:00:00;Tentado  ;Via Publica       ;019;000
PORTO ALEGRE RS                                                       ;2008;09       ;07;domingo       ;Noite     ;23:30:00;Consumado;Residência        ;019;020
PORTO ALEGRE RS                                                       ;2008;09       ;11;quinta-feira  ;Noite     ;22:00:00;Consumado;Residência        ;029;031
PORTO ALEGRE RS                                                       ;2008;09       ;15;segunda-feira ;Tarde     ;17:00:00;Consumado;                  ;006;000
PORTO ALEGRE RS                                                       ;2008;09       ;19;sexta-feira   ;Madrugada ;03:30:00;Tentado  ;Residência        ;024;000
PORTO ALEGRE RS                                                       ;2008;09       ;20;sábado        ;Madrugada ;01:00:00;Consumado;Residência        ;045;049
PORTO ALEGRE RS                                                       ;2008;09       ;23;terça-feira   ;Madrugada ;01:20:00;Tentado  ;Residência        ;017;000
PORTO ALEGRE RS                                                       ;2008;09       ;24;quarta-feira  ;Manhã     ;07:00:00;Consumado;                  ;013;000
PORTO ALEGRE RS                                                       ;2008;09       ;24;quarta-feira  ;Tarde     ;15:00:00;Consumado;                  ;020;000
PORTO ALEGRE RS                                                       ;2008;09       ;26;sexta-feira   ;Manhã     ;11:00:00;Consumado;Residência        ;012;058
PORTO ALEGRE RS                                                       ;2008;09       ;26;sexta-feira   ;Noite     ;19:30:00;Consumado;Estab.Comercial   ;023;052
PORTO ALEGRE RS                                                       ;2008;10       ;01;quarta-feira  ;Manhã     ;10:00:00;Consumado;Residência        ;010;051
PORTO ALEGRE RS                                                       ;2008;10       ;01;quarta-feira  ;Tarde     ;13:50:00;Tentado  ;Via Publica       ;011;026
PORTO ALEGRE RS                                                       ;2008;10       ;02;quinta-feira  ;Madrugada ;02:00:00;Consumado;                  ;024;000
PORTO ALEGRE RS                                                       ;2008;10       ;02;quinta-feira  ;Noite     ;21:00:00;Consumado;                  ;014;033
PORTO ALEGRE RS                                                       ;2008;10       ;05;domingo       ;Manhã     ;08:30:00;Consumado;Via Publica       ;031;000
PORTO ALEGRE RS                                                       ;2008;10       ;08;quarta-feira  ;Manhã     ;08:00:00;Consumado;Estab.Ensino      ;014;016
PORTO ALEGRE RS                                                       ;2008;10       ;08;quarta-feira  ;Noite     ;23:00:00;Consumado;Via Publica       ;020;000
PORTO ALEGRE RS                                                       ;2008;10       ;09;quinta-feira  ;Tarde     ;16:00:00;Consumado;Residência        ;028;038
PORTO ALEGRE RS                                                       ;2008;10       ;09;quinta-feira  ;Tarde     ;16:00:00;Consumado;Residência        ;008;014
PORTO ALEGRE RS                                                       ;2008;10       ;09;quinta-feira  ;Tarde     ;17:00:00;Tentado  ;Residência        ;014;000
PORTO ALEGRE RS                                                       ;2008;10       ;09;quinta-feira  ;Noite     ;22:30:00;Consumado;Via Publica       ;018;044
PORTO ALEGRE RS                                                       ;2008;10       ;12;domingo       ;Noite     ;23:30:00;Tentado  ;Via Publica       ;016;000
PORTO ALEGRE RS                                                       ;2008;10       ;13;segunda-feira ;Manhã     ;09:00:00;Consumado;Outros            ;004;000
PORTO ALEGRE RS                                                       ;2008;10       ;13;segunda-feira ;Tarde     ;16:00:00;Consumado;                  ;013;025
PORTO ALEGRE RS                                                       ;2008;10       ;15;quarta-feira  ;Madrugada ;00:10:00;Consumado;Estab.Comercial   ;025;026
PORTO ALEGRE RS                                                       ;2008;10       ;16;quinta-feira  ;Tarde     ;16:00:00;Consumado;Via Publica       ;021;000
PORTO ALEGRE RS                                                       ;2008;10       ;19;domingo       ;Manhã     ;10:00:00;Consumado;Outros            ;019;000
PORTO ALEGRE RS                                                       ;2008;10       ;20;segunda-feira ;Noite     ;23:00:00;Consumado;Outros            ;014;024
PORTO ALEGRE RS                                                       ;2008;10       ;23;quinta-feira  ;Tarde     ;14:00:00;Consumado;Residência        ;014;000
PORTO ALEGRE RS                                                       ;2008;10       ;24;sexta-feira   ;Noite     ;21:00:00;Consumado;Residência        ;012;019
PORTO ALEGRE RS                                                       ;2008;10       ;25;sábado        ;Madrugada ;00:01:00;Consumado;Hospitais/Clínicas;004;030
PORTO ALEGRE RS                                                       ;2008;10       ;26;domingo       ;Tarde     ;17:00:00;Consumado;Residência        ;015;043
PORTO ALEGRE RS                                                       ;2008;10       ;27;segunda-feira ;Tarde     ;16:00:00;Tentado  ;Residência        ;013;000
PORTO ALEGRE RS                                                       ;2008;10       ;27;segunda-feira ;Noite     ;20:00:00;Consumado;                  ;017;000
PORTO ALEGRE RS                                                       ;2008;10       ;28;terça-feira   ;Tarde     ;17:00:00;Consumado;Residência        ;011;000
PORTO ALEGRE RS                                                       ;2008;11       ;01;sábado        ;Manhã     ;08:00:00;Consumado;Outros            ;008;058
PORTO ALEGRE RS                                                       ;2008;11       ;01;sábado        ;Manhã     ;08:00:00;Consumado;Outros            ;016;000
PORTO ALEGRE RS                                                       ;2008;11       ;01;sábado        ;Tarde     ;14:00:00;Consumado;Residência        ;010;028
PORTO ALEGRE RS                                                       ;2008;11       ;02;domingo       ;Noite     ;18:10:00;Consumado;Via Publica       ;028;000
PORTO ALEGRE RS                                                       ;2008;11       ;03;segunda-feira ;Tarde     ;13:20:00;Tentado  ;Via Publica       ;015;000
PORTO ALEGRE RS                                                       ;2008;11       ;03;segunda-feira ;Tarde     ;15:00:00;Consumado;                  ;013;016
PORTO ALEGRE RS                                                       ;2008;11       ;09;domingo       ;Noite     ;19:00:00;Consumado;Residência        ;051;070
PORTO ALEGRE RS                                                       ;2008;11       ;11;terça-feira   ;Noite     ;22:15:00;Consumado;                  ;003;040
PORTO ALEGRE RS                                                       ;2008;11       ;13;quinta-feira  ;Tarde     ;14:00:00;Consumado;                  ;007;053
PORTO ALEGRE RS                                                       ;2008;11       ;14;sexta-feira   ;Madrugada ;03:45:00;Tentado  ;Via Publica       ;024;032
PORTO ALEGRE RS                                                       ;2008;11       ;18;terça-feira   ;Manhã     ;11:30:00;Consumado;Outros            ;012;043
PORTO ALEGRE RS                                                       ;2008;11       ;18;terça-feira   ;Tarde     ;14:15:00;Tentado  ;Via Publica       ;022;000
PORTO ALEGRE RS                                                       ;2008;11       ;19;quarta-feira  ;Tarde     ;14:45:00;Tentado  ;Via Publica       ;019;000
PORTO ALEGRE RS                                                       ;2008;11       ;20;quinta-feira  ;Noite     ;21:00:00;Consumado;Residência        ;013;018
PORTO ALEGRE RS                                                       ;2008;11       ;21;sexta-feira   ;Tarde     ;16:00:00;Consumado;Via Publica       ;021;000
PORTO ALEGRE RS                                                       ;2008;11       ;23;domingo       ;Madrugada ;03:00:00;Consumado;Outros            ;012;017
PORTO ALEGRE RS                                                       ;2008;11       ;30;domingo       ;Madrugada ;04:00:00;Consumado;Via Publica       ;015;000
PORTO ALEGRE RS                                                       ;2008;11       ;30;domingo       ;Manhã     ;06:00:00;Consumado;                  ;015;000
PORTO ALEGRE RS                                                       ;2008;12       ;01;segunda-feira ;Tarde     ;15:00:00;Consumado;Residência        ;006;013
PORTO ALEGRE RS                                                       ;2008;12       ;03;quarta-feira  ;Tarde     ;14:00:00;Consumado;Residência        ;029;000
PORTO ALEGRE RS                                                       ;2008;12       ;08;segunda-feira ;Tarde     ;13:10:00;Consumado;Via Publica       ;013;021
PORTO ALEGRE RS                                                       ;2008;12       ;12;sexta-feira   ;Madrugada ;05:40:00;Tentado  ;Via Publica       ;021;000
PORTO ALEGRE RS                                                       ;2008;12       ;12;sexta-feira   ;Manhã     ;08:00:00;Consumado;Residência        ;013;035
PORTO ALEGRE RS                                                       ;2008;12       ;12;sexta-feira   ;Noite     ;23:15:00;Consumado;Via Publica       ;021;000
PORTO ALEGRE RS                                                       ;2008;12       ;13;sábado        ;Madrugada ;04:00:00;Consumado;Residência        ;010;000
PORTO ALEGRE RS                                                       ;2008;12       ;13;sábado        ;Tarde     ;17:30:00;Tentado  ;Outros            ;013;028
PORTO ALEGRE RS                                                       ;2008;12       ;15;segunda-feira ;Tarde     ;12:00:00;Consumado;Residência        ;004;000
PORTO ALEGRE RS                                                       ;2008;12       ;17;quarta-feira  ;Manhã     ;11:30:00;Consumado;Residência        ;004;000
PORTO ALEGRE RS                                                       ;2008;12       ;18;quinta-feira  ;Manhã     ;07:00:00;Consumado;Residência        ;018;000
PORTO ALEGRE RS                                                       ;2008;12       ;23;terça-feira   ;Noite     ;20:00:00;Tentado  ;Estab.Comercial   ;045;000
PORTO ALEGRE RS                                                       ;2008;12       ;25;quinta-feira  ;Tarde     ;17:00:00;Consumado;Residência        ;032;035
PORTO ALEGRE RS                                                       ;2008;12       ;25;quinta-feira  ;Noite     ;22:00:00;Consumado;Residência        ;040;000
PORTO ALEGRE RS                                                       ;2008;12       ;25;quinta-feira  ;Noite     ;22:30:00;Consumado;Via Publica       ;013;000
PORTO ALEGRE RS                                                       ;2008;12       ;27;sábado        ;Tarde     ;13:30:00;Tentado  ;Via Publica       ;023;000
PORTO ALEGRE RS                                                       ;2008;12       ;28;domingo       ;Manhã     ;10:00:00;Consumado;Residência        ;012;030
PORTO ALEGRE RS                                                       ;2008;12       ;31;quarta-feira  ;Madrugada ;00:01:00;Consumado;Residência        ;013;000
PORTO ALEGRE RS                                                       ;2008;12       ;31;quarta-feira  ;Noite     ;18:30:00;Consumado;Residência        ;010;000
PORTO ALEGRE RS                                                       ;2009;01       ;01;quinta-feira  ;Manhã     ;08:00:00;Consumado;Residência        ;013;027
PORTO ALEGRE RS                                                       ;2009;01       ;01;quinta-feira  ;Manhã     ;08:00:00;Consumado;Residência        ;012;027
PORTO ALEGRE RS                                                       ;2009;01       ;01;quinta-feira  ;Tarde     ;14:00:00;Consumado;                  ;015;040
PORTO ALEGRE RS                                                       ;2009;01       ;01;quinta-feira  ;Tarde     ;16:00:00;Consumado;Residência        ;015;056
PORTO ALEGRE RS                                                       ;2009;01       ;02;sexta-feira   ;Manhã     ;06:30:00;Tentado  ;Hospitais/Clínicas;058;044
PORTO ALEGRE RS                                                       ;2009;01       ;03;sábado        ;Tarde     ;15:00:00;Consumado;Via Publica       ;021;000
PORTO ALEGRE RS                                                       ;2009;01       ;03;sábado        ;Tarde     ;17:00:00;Tentado  ;Via Publica       ;022;024
PORTO ALEGRE RS                                                       ;2009;01       ;04;domingo       ;Noite     ;18:00:00;Consumado;Residência        ;015;000
PORTO ALEGRE RS                                                       ;2009;01       ;06;terça-feira   ;Madrugada ;01:30:00;Consumado;Residência        ;032;000
PORTO ALEGRE RS                                                       ;2009;01       ;06;terça-feira   ;Tarde     ;15:00:00;Consumado;Residência        ;014;000
PORTO ALEGRE RS                                                       ;2009;01       ;08;quinta-feira  ;Madrugada ;01:00:00;Consumado;Via Publica       ;020;000
PORTO ALEGRE RS                                                       ;2009;01       ;08;quinta-feira  ;Madrugada ;04:00:00;Consumado;Via Publica       ;025;000
PORTO ALEGRE RS                                                       ;2009;01       ;08;quinta-feira  ;Noite     ;20:00:00;Consumado;Residência        ;014;000
PORTO ALEGRE RS                                                       ;2009;01       ;09;sexta-feira   ;Manhã     ;07:30:00;Consumado;Residência        ;012;000
PORTO ALEGRE RS                                                       ;2009;01       ;10;sábado        ;Tarde     ;12:00:00;Consumado;Residência        ;013;000
PORTO ALEGRE RS                                                       ;2009;01       ;10;sábado        ;Tarde     ;15:00:00;Consumado;Residência        ;005;018
PORTO ALEGRE RS                                                       ;2009;01       ;11;domingo       ;Madrugada ;05:30:00;Consumado;Residência        ;010;000
PORTO ALEGRE RS                                                       ;2009;01       ;13;terça-feira   ;Madrugada ;01:00:00;Consumado;Via Publica       ;025;000
PORTO ALEGRE RS                                                       ;2009;01       ;13;terça-feira   ;Tarde     ;13:00:00;Consumado;Residência        ;048;000
PORTO ALEGRE RS                                                       ;2009;01       ;15;quinta-feira  ;Noite     ;18:00:00;Consumado;Residência        ;015;000
PORTO ALEGRE RS                                                       ;2009;01       ;16;sexta-feira   ;Tarde     ;14:00:00;Consumado;Residência        ;015;058
PORTO ALEGRE RS                                                       ;2009;01       ;16;sexta-feira   ;Tarde     ;17:30:00;Consumado;Residência        ;016;046
PORTO ALEGRE RS                                                       ;2009;01       ;16;sexta-feira   ;Noite     ;20:00:00;Tentado  ;Via Publica       ;039;000
PORTO ALEGRE RS                                                       ;2009;01       ;19;segunda-feira ;Manhã     ;09:30:00;Consumado;                  ;011;000
PORTO ALEGRE RS                                                       ;2009;01       ;21;quarta-feira  ;Madrugada ;01:00:00;Consumado;Residência        ;030;029
PORTO ALEGRE RS                                                       ;2009;01       ;21;quarta-feira  ;Noite     ;22:30:00;Consumado;Residência        ;029;000
PORTO ALEGRE RS                                                       ;2009;01       ;22;quinta-feira  ;Madrugada ;01:30:00;Consumado;Via Publica       ;021;000
PORTO ALEGRE RS                                                       ;2009;01       ;23;sexta-feira   ;Madrugada ;03:00:00;Consumado;Residência        ;017;044
PORTO ALEGRE RS                                                       ;2009;01       ;26;segunda-feira ;Noite     ;19:00:00;Consumado;Residência        ;021;000
PORTO ALEGRE RS                                                       ;2009;01       ;27;terça-feira   ;Madrugada ;03:00:00;Consumado;Outros            ;039;036
PORTO ALEGRE RS                                                       ;2009;01       ;27;terça-feira   ;Noite     ;23:00:00;Consumado;Residência        ;031;060
PORTO ALEGRE RS                                                       ;2009;01       ;29;quinta-feira  ;Manhã     ;07:00:00;Tentado  ;Residência        ;058;000
PORTO ALEGRE RS                                                       ;2009;01       ;31;sábado        ;Noite     ;20:00:00;Consumado;Residência        ;014;037
PORTO ALEGRE RS                                                       ;2009;01       ;31;sábado        ;Noite     ;20:00:00;Consumado;Outros            ;020;000
PORTO ALEGRE RS                                                       ;2009;02       ;01;domingo       ;Manhã     ;09:00:00;Consumado;Residência        ;023;045
PORTO ALEGRE RS                                                       ;2009;02       ;02;segunda-feira ;Tarde     ;15:00:00;Consumado;                  ;010;049
PORTO ALEGRE RS                                                       ;2009;02       ;03;terça-feira   ;Madrugada ;03:00:00;Consumado;Residência        ;013;022
PORTO ALEGRE RS                                                       ;2009;02       ;03;terça-feira   ;Noite     ;21:00:00;Consumado;                  ;014;000
PORTO ALEGRE RS                                                       ;2009;02       ;06;sexta-feira   ;Tarde     ;15:00:00;Consumado;Residência        ;010;033
PORTO ALEGRE RS                                                       ;2009;02       ;09;segunda-feira ;Manhã     ;10:00:00;Consumado;                  ;005;015
PORTO ALEGRE RS                                                       ;2009;02       ;11;quarta-feira  ;Madrugada ;01:00:00;Consumado;Via Publica       ;017;000
PORTO ALEGRE RS                                                       ;2009;02       ;11;quarta-feira  ;Tarde     ;14:30:00;Consumado;Residência        ;010;034
PORTO ALEGRE RS                                                       ;2009;02       ;11;quarta-feira  ;Noite     ;19:30:00;Consumado;Via Publica       ;022;031
PORTO ALEGRE RS                                                       ;2009;02       ;12;quinta-feira  ;Madrugada ;00:01:00;Tentado  ;Residência        ;027;043
PORTO ALEGRE RS                                                       ;2009;02       ;14;sábado        ;Tarde     ;15:45:00;Tentado  ;Residência        ;030;036
PORTO ALEGRE RS                                                       ;2009;02       ;15;domingo       ;Manhã     ;10:00:00;Consumado;Residência        ;011;028
PORTO ALEGRE RS                                                       ;2009;02       ;15;domingo       ;Noite     ;21:00:00;Consumado;Residência        ;016;054
PORTO ALEGRE RS                                                       ;2009;02       ;15;domingo       ;Noite     ;21:00:00;Consumado;                  ;010;000
PORTO ALEGRE RS                                                       ;2009;02       ;17;terça-feira   ;Manhã     ;08:00:00;Consumado;Residência        ;062;063
PORTO ALEGRE RS                                                       ;2009;02       ;20;sexta-feira   ;Noite     ;21:00:00;Consumado;                  ;014;043
PORTO ALEGRE RS                                                       ;2009;02       ;24;terça-feira   ;Manhã     ;10:00:00;Consumado;Residência        ;033;053
PORTO ALEGRE RS                                                       ;2009;02       ;28;sábado        ;Noite     ;22:00:00;Consumado;Residência        ;010;000
PORTO ALEGRE RS                                                       ;2009;03       ;01;domingo       ;Madrugada ;04:00:00;Tentado  ;Via Publica       ;010;034
PORTO ALEGRE RS                                                       ;2009;03       ;01;domingo       ;Manhã     ;08:00:00;Tentado  ;Residência        ;004;000
PORTO ALEGRE RS                                                       ;2009;03       ;02;segunda-feira ;Tarde     ;13:00:00;Consumado;Residência        ;051;045
PORTO ALEGRE RS                                                       ;2009;03       ;04;quarta-feira  ;Tarde     ;12:20:00;Consumado;Residência        ;031;045
PORTO ALEGRE RS                                                       ;2009;03       ;05;quinta-feira  ;Tarde     ;17:00:00;Consumado;Residência        ;012;048
PORTO ALEGRE RS                                                       ;2009;03       ;05;quinta-feira  ;Noite     ;18:00:00;Consumado;                  ;008;052
PORTO ALEGRE RS                                                       ;2009;03       ;07;sábado        ;Noite     ;23:00:00;Consumado;Residência        ;012;060
PORTO ALEGRE RS                                                       ;2009;03       ;09;segunda-feira ;Tarde     ;17:30:00;Consumado;Residência        ;013;062
PORTO ALEGRE RS                                                       ;2009;03       ;10;terça-feira   ;Tarde     ;13:00:00;Consumado;                  ;017;000
PORTO ALEGRE RS                                                       ;2009;03       ;10;terça-feira   ;Tarde     ;17:00:00;Consumado;Residência        ;011;000
PORTO ALEGRE RS                                                       ;2009;03       ;10;terça-feira   ;Noite     ;20:00:00;Consumado;                  ;012;048
PORTO ALEGRE RS                                                       ;2009;03       ;11;quarta-feira  ;Madrugada ;02:20:00;Tentado  ;Residência        ;025;000
PORTO ALEGRE RS                                                       ;2009;03       ;11;quarta-feira  ;Madrugada ;05:30:00;Consumado;Residência        ;030;029
PORTO ALEGRE RS                                                       ;2009;03       ;13;sexta-feira   ;Tarde     ;14:00:00;Consumado;Residência        ;013;029
PORTO ALEGRE RS                                                       ;2009;03       ;14;sábado        ;Madrugada ;04:40:00;Tentado  ;Residência        ;031;000
PORTO ALEGRE RS                                                       ;2009;03       ;16;segunda-feira ;Tarde     ;16:00:00;Consumado;Via Publica       ;030;026
PORTO ALEGRE RS                                                       ;2009;03       ;17;terça-feira   ;Manhã     ;11:00:00;Consumado;Outros            ;018;000
PORTO ALEGRE RS                                                       ;2009;03       ;17;terça-feira   ;Tarde     ;17:40:00;Consumado;Residência        ;013;015
PORTO ALEGRE RS                                                       ;2009;03       ;17;terça-feira   ;Noite     ;22:30:00;Consumado;Via Publica       ;030;000
PORTO ALEGRE RS                                                       ;2009;03       ;18;quarta-feira  ;Manhã     ;08:30:00;Consumado;Residência        ;014;000
PORTO ALEGRE RS                                                       ;2009;03       ;24;terça-feira   ;Noite     ;18:00:00;Consumado;Via Publica       ;016;000
PORTO ALEGRE RS                                                       ;2009;03       ;25;quarta-feira  ;Madrugada ;02:00:00;Consumado;Residência        ;010;046
PORTO ALEGRE RS                                                       ;2009;03       ;26;quinta-feira  ;Noite     ;23:10:00;Consumado;Outros            ;024;048
PORTO ALEGRE RS                                                       ;2009;03       ;28;sábado        ;Madrugada ;03:00:00;Consumado;Via Publica       ;018;000
PORTO ALEGRE RS                                                       ;2009;03       ;28;sábado        ;Manhã     ;07:00:00;Consumado;Residência        ;046;000
PORTO ALEGRE RS                                                       ;2009;03       ;28;sábado        ;Noite     ;21:30:00;Tentado  ;                  ;021;000
PORTO ALEGRE RS                                                       ;2009;04       ;01;quarta-feira  ;Manhã     ;08:00:00;Tentado  ;Residência        ;007;025
PORTO ALEGRE RS                                                       ;2009;04       ;01;quarta-feira  ;Manhã     ;10:00:00;Consumado;                  ;009;013
PORTO ALEGRE RS                                                       ;2009;04       ;01;quarta-feira  ;Manhã     ;10:00:00;Consumado;Residência        ;030;053
PORTO ALEGRE RS                                                       ;2009;04       ;02;quinta-feira  ;Manhã     ;10:00:00;Consumado;Via Publica       ;024;000
PORTO ALEGRE RS                                                       ;2009;04       ;02;quinta-feira  ;Tarde     ;15:30:00;Consumado;Residência        ;019;000
PORTO ALEGRE RS                                                       ;2009;04       ;02;quinta-feira  ;Tarde     ;16:00:00;Consumado;Residência        ;028;037
PORTO ALEGRE RS                                                       ;2009;04       ;02;quinta-feira  ;Noite     ;18:00:00;Consumado;                  ;014;000
PORTO ALEGRE RS                                                       ;2009;04       ;03;sexta-feira   ;Tarde     ;14:15:00;Consumado;Via Publica       ;022;000
PORTO ALEGRE RS                                                       ;2009;04       ;03;sexta-feira   ;Tarde     ;17:30:00;Consumado;Residência        ;028;063
PORTO ALEGRE RS                                                       ;2009;04       ;03;sexta-feira   ;Noite     ;22:30:00;Consumado;Via Publica       ;021;000
PORTO ALEGRE RS                                                       ;2009;04       ;04;sábado        ;Madrugada ;04:30:00;Consumado;Residência        ;048;025
PORTO ALEGRE RS                                                       ;2009;04       ;04;sábado        ;Manhã     ;06:00:00;Consumado;Residência        ;062;040
PORTO ALEGRE RS                                                       ;2009;04       ;07;terça-feira   ;Noite     ;23:00:00;Consumado;Via Publica       ;021;000
PORTO ALEGRE RS                                                       ;2009;04       ;08;quarta-feira  ;Noite     ;22:30:00;Consumado;Via Publica       ;029;000
PORTO ALEGRE RS                                                       ;2009;04       ;10;sexta-feira   ;Madrugada ;03:30:00;Tentado  ;Via Publica       ;015;000
PORTO ALEGRE RS                                                       ;2009;04       ;10;sexta-feira   ;Manhã     ;08:00:00;Consumado;Residência        ;005;000
PORTO ALEGRE RS                                                       ;2009;04       ;12;domingo       ;Noite     ;18:30:00;Consumado;                  ;028;000
PORTO ALEGRE RS                                                       ;2009;04       ;16;quinta-feira  ;Noite     ;19:30:00;Consumado;Residência        ;048;051
PORTO ALEGRE RS                                                       ;2009;04       ;28;terça-feira   ;Noite     ;20:00:00;Consumado;Outros            ;014;022
PORTO ALEGRE RS                                                       ;2009;05       ;04;segunda-feira ;Madrugada ;05:30:00;Consumado;Residência        ;021;000
PORTO ALEGRE RS                                                       ;2009;05       ;05;terça-feira   ;Tarde     ;15:00:00;Consumado;Estab.Comercial   ;038;045
PORTO ALEGRE RS                                                       ;2009;05       ;06;quarta-feira  ;Noite     ;19:30:00;Consumado;Estab.Comercial   ;024;045
PORTO ALEGRE RS                                                       ;2009;05       ;09;sábado        ;Madrugada ;01:30:00;Tentado  ;Via Publica       ;018;032
PORTO ALEGRE RS                                                       ;2009;05       ;09;sábado        ;Noite     ;22:45:00;Consumado;                  ;013;000
PORTO ALEGRE RS                                                       ;2009;05       ;11;segunda-feira ;Madrugada ;05:45:00;Consumado;Outros            ;050;000
PORTO ALEGRE RS                                                       ;2009;05       ;11;segunda-feira ;Tarde     ;13:30:00;Consumado;Residência        ;013;000
PORTO ALEGRE RS                                                       ;2009;05       ;12;terça-feira   ;Tarde     ;14:30:00;Consumado;                  ;008;000
PORTO ALEGRE RS                                                       ;2009;05       ;12;terça-feira   ;Noite     ;19:00:00;Tentado  ;Via Publica       ;019;000
PORTO ALEGRE RS                                                       ;2009;05       ;13;quarta-feira  ;Noite     ;22:30:00;Consumado;Outros            ;023;000
PORTO ALEGRE RS                                                       ;2009;05       ;14;quinta-feira  ;Tarde     ;14:30:00;Consumado;Residência        ;050;045
PORTO ALEGRE RS                                                       ;2009;05       ;14;quinta-feira  ;Tarde     ;14:30:00;Consumado;Residência        ;037;045
PORTO ALEGRE RS                                                       ;2009;05       ;15;sexta-feira   ;Tarde     ;15:00:00;Tentado  ;Residência        ;010;000
PORTO ALEGRE RS                                                       ;2009;05       ;15;sexta-feira   ;Noite     ;23:00:00;Consumado;Residência        ;014;052
PORTO ALEGRE RS                                                       ;2009;05       ;18;segunda-feira ;Manhã     ;08:00:00;Tentado  ;Residência        ;012;056
PORTO ALEGRE RS                                                       ;2009;05       ;21;quinta-feira  ;Madrugada ;03:30:00;Consumado;Residência        ;013;000
PORTO ALEGRE RS                                                       ;2009;05       ;21;quinta-feira  ;Madrugada ;04:00:00;Consumado;Via Publica       ;022;000
PORTO ALEGRE RS                                                       ;2009;05       ;22;sexta-feira   ;Manhã     ;09:00:00;Consumado;Residência        ;024;025
PORTO ALEGRE RS                                                       ;2009;05       ;24;domingo       ;Tarde     ;17:00:00;Consumado;Residência        ;012;015
PORTO ALEGRE RS                                                       ;2009;05       ;25;segunda-feira ;Tarde     ;16:00:00;Consumado;Residência        ;020;000
PORTO ALEGRE RS                                                       ;2009;05       ;26;terça-feira   ;Manhã     ;09:00:00;Consumado;                  ;010;014
PORTO ALEGRE RS                                                       ;2009;05       ;26;terça-feira   ;Manhã     ;10:00:00;Consumado;Residência        ;005;055
PORTO ALEGRE RS                                                       ;2009;05       ;27;quarta-feira  ;Manhã     ;11:00:00;Consumado;Residência        ;051;050
PORTO ALEGRE RS                                                       ;2009;05       ;27;quarta-feira  ;Noite     ;20:15:00;Consumado;Via Publica       ;018;000
PORTO ALEGRE RS                                                       ;2009;05       ;27;quarta-feira  ;Noite     ;22:30:00;Consumado;Residência        ;015;050
PORTO ALEGRE RS                                                       ;2009;05       ;30;sábado        ;Madrugada ;05:15:00;Tentado  ;Via Publica       ;028;000
PORTO ALEGRE RS                                                       ;2009;05       ;30;sábado        ;Manhã     ;11:30:00;Consumado;Residência        ;034;041
PORTO ALEGRE RS                                                       ;2009;06       ;06;sábado        ;Manhã     ;10:20:00;Tentado  ;Via Publica       ;017;061
